,trackID,trackTitle,artistName,trackPopularity,releaseDate,artistFollowers,topGenre1,topGenre2,artistID,albumID,songID,audio_Duration_ms,set_subset,set_split
10421,10421,"Medley: Time Of The Preacher, Blue Rock Montana, Red Headed Stranger",Carla Bozulich,3.0,2003,2396.0,Folk&Accoustic,,1J1ZZtNJAhoc2PJ3y5Un4Q,1L6fIIrUJKIHp22M3j7z7C,SOBRYWG12AF72A06DE,402680,small,train
10425,10425,"Sack Full Of Dreams - Live @ The Troubador, Los Angeles, CA",Donny Hathaway,2.0,2010,221715.0,Soul,Soul,0HU0U9kdXEHZVxUNbuQe8S,7qm5AlGYcN2DwgAcPLnvc2,SOBRYZK12A6701FDC9,330240,small,train
10428,10428,Nightwings,Pat Martino,1.0,2009,24228.0,Classical,Jazz,4DlMMgnldzX6OkCskmeGKz,0sNbwLqGry9nBg50RqJHVb,SOBRZII12AB0188227,397107,small,train
10437,10437,Stealing Second,Chris Thile,0.0,2012,57606.0,Pop,Classical,1dyGPAYZZHHW6WIqwKN5QF,1kzX4KAfkJsLtpukwk0a1W,SOBSAEL12AB0182918,194733,small,test
10438,10438,Cuerpo Y Alma,Pedro Aznar,14.0,2006,147289.0,Rock,OTHER,2FFrhWZS9vJsh2UvxYPRr6,2deE5hHK0ijX8KNVobCmfz,SOBSAEM12A8C13B186,235253,small,train
10451,10451,My Little Demon - Live; The Dance 1997 Live Version,Fleetwood Mac,36.0,1997,2760520.0,Rock,Rock,08GQAI4eElDnROBrJRGE0X,70MrKoi2AdCFBxKqeXDPHZ,SOBSDCB12AB017BC58,213067,small,train
10456,10456,All the Rage,Jackie Leven,2.0,2005,2434.0,Folk&Accoustic,Pop,18ailiqwf48qRCfDXNVx4Y,3PqAk19qttsegWXaRpogai,SOBSDTT12A8C140D6C,220827,small,train
10459,10459,Memoryofamomentcertain,Mira Calix,1.0,2008,1961.0,Electronic/Dance,Electronic/Dance,7yop5VpIW8Wv2l8ReGzbSq,3GZtnhLl6L7HEqjyyrl7yz,SOBSETC12AB017E231,118707,small,train
10460,10460,O Little Town Of Bethlehem,Tom Grant,1.0,2005,1289.0,Jazz,,01TbmnDD4d5XDUl5Kr3iQB,51UWqd1kdfvuURA0ozwA9Z,SOBSEWZ12A8C132107,228373,small,train
10465,10465,Shattered Limbs,Sleepy Eyes Of Death,2.0,2009,410.0,Rock,,0MShkn0tHaqdmyjUrdMtV3,0JWCZBKmDxx3iKOoRNKZDL,SOBSFML12AB01842DF,198813,small,train
10467,10467,Nothing But Time,Moonshake,1.0,1996,1284.0,Pop,,5wRMAVogaNWmArSGRcAMYl,5i7plYnpuA75c3Y4ayu7TP,SOBSGAA12A8C13B9A5,267533,small,train
10468,10468,Eagle Claw,Wooden Wand,1.0,2005,2591.0,Folk&Accoustic,Metal,7nXvgrXigi7PtsfyxtKMrr,6PSEdZdc92Hzd7vTXHi3st,SOBSGDZ12AB01822B1,283627,small,train
10476,10476,Snakes,Million Dollar Mouth,0.0,2008,,,,4xHRXGX8A6ws4jibh7CIMy,22xNhuOlBFD7DxdjCjYvd6,SOBSHXN12A81C21CFB,211320,small,train
10479,10479,Gotta Move On,Babylon Bombs,2.0,2006,3124.0,Rock,Rock,0ZYyct99J5YnQTbDii8wc9,6FxFwtLdfvJm88OqnchV92,SOBSIOQ12AB0189D7A,168813,small,train
10482,10482,Lost Realist,Trapt,33.0,2005,517560.0,Metal,Metal,1UdQqCUR7RwB9YYJONwbdM,0qQdyD6M7fZ35zUdqiguTV,SOBSJEO12A8AE46C88,246413,small,train
10484,10484,I.C.D.K.,Cold Cave,16.0,2009,33211.0,Electronic/Dance,Punk,1ssulsHf3JrWakLxa8yFad,4y40IVqmnn58hzfw1dn2VB,SOBSJGX12AB0183B4F,229387,small,train
10485,10485,Bab's Uvula Who?,Green Day,39.0,1995,7932082.0,Punk,Pop,7oPftvlwr6VrsViSDV7fJY,7d3nOmFvL51roNElAdpi9d,SOBSJIB12A6701F9A4,128200,small,train
10491,10491,Looking Down the Cross,Megadeth,32.0,1985,1832961.0,Rock,Metal,1Yox196W7bzVNZI7RBaPnf,0TFQuO4m3XR5pTJCFS88Qk,SOBSKRS12AB0182631,302827,small,train
10495,10495,I'm Feelin' Good,Janiva Magness,1.0,2016,9215.0,Blues,Blues,3igRFmvurYBLvQ4aYliwXg,2qKVu08JXkp4lpL57VjDq0,SOBSLJA12AB0189348,190600,small,test
10506,10506,Name - New Version,The Goo Goo Dolls,39.0,2007,1101554.0,Rock,Rock,2sil8z5kiy4r76CRTXxBCA,0UccZZgelTAbbk3OSPZymO,SOBSNNU12A8C140F01,252560,small,train
10508,10508,Birthday Suit,Sean Paul,25.0,2009,2174274.0,Pop,Reggae,3Isy6kedDrgPYoTS1dazA9,0TaTIqRKuaTrWhCw8hEi8X,SOBSODM12AB0185395,205600,small,train
10525,10525,Untitled,Rx Bandits,22.0,2006,38562.0,Pop,Punk,47bGK00zHXcGlUWfrE0dvi,0bjJmoZgV7ijmlMwvF0Oij,SOBSQKA12A8C13B03B,46093,small,train
10527,10527,Secret,Samantha Jade,13.0,2009,40006.0,Pop,,5i84V8Zk7YqCN6xxb7SWgw,11PqgzSU0s5yZS2EeGHEBu,SOBSQYC12AAFF43221,216853,small,train
10530,10530,Miami Device,Yakuza,1.0,2002,1624.0,Metal,Metal,5CXnC5TvKhnUERFcMkKgmz,58Fs32znap4WQHYgjjwlI4,SOBSRFN12A6D4F81A0,235560,small,train
10531,10531,Outta Control,Styles Of Beyond,18.0,2003,,,,5bf6yYgHODBW5EreBZshpX,4eVxywBRuBjkeUB2nERK5H,SOBSRGK12AB01821AA,246000,small,train
10534,10534,"Epistel nr 24: Kära Syster, Mig Nu Lyster",Fred Åkerström,3.0,1969,17406.0,Pop,Folk&Accoustic,66se5dgU4TBgWvHtXrYrz0,6xnjitR9q914z4tP1EAv8G,SOBSRMW12A6D4F757E,266787,small,train
10536,10536,Is He Your Boyfriend?,Antifreeze,3.0,2001,,,,1VET7npDDoZv2grRgmoDQt,1af3udgd0o94c1SdQsWQ8P,SOBSSMX12A8C13CBFD,197440,small,train
10542,10542,Godarchy,One Bad Pig,5.0,1989,2313.0,Rock,Metal,7hW3Ezs4uzy0QQvdnF0Imi,07GO9dTHBKmk9fj4gWULxc,SOBSTRY12AB017EB51,190093,small,train
10543,10543,Para A Nóia,Da Weasel,9.0,1997,35436.0,Hip-hop,Rock,71SuRO9s3mJNnwAlw7TD7l,6WSQXsAKLR7wCDt5rh5BgP,SOBSTSV12A8C13D65F,277000,small,train
10549,10549,By the Sea,Stephen Sondheim,17.0,2006,29699.0,Classical,OTHER,4TbtUt49IMXEIMmNdifHb1,1KjVnFuiwz51QfEFxsjTLg,SOBSVGT12A58A7D262,243453,small,train
10553,10553,Don´T Just Sing,Karin Krog & John Surman,0.0,1999,110.0,Jazz,,0D6gffGAlaRiKfu1MTDKkP,3s1JaNd8uGHzPX9CcVmQub,SOBSVZG12AC468F329,73167,small,train
10557,10557,Hideaway,Chicken Shack,1.0,2005,15288.0,Rock,Blues,7aUVQRiWaOqZU0JwOlGfWi,3GQzONst8rESPmcCXTn5jp,SOBSWHV12A8C13E562,306147,small,train
10558,10558,Singing The Blues - 2002 Remastered Version,Rosemary Clooney,1.0,2002,59869.0,OTHER,Pop,0NkyXWGxE3WTFixDSJ39PK,3Mcvyj2v8vBX8ajSTqUQbr,SOBSWJH12A67ADAF53,112093,small,test
10560,10560,"Piano Sonata No. 21 in B Flat, D.960: III. Scherzo: Allegro vivace con delicatezza - Trio - Scherzo",Franz Schubert,7.0,2008,491871.0,Classical,Classical,2p0UyoPfYfI76PCStuXfOP,3spm80NZ34XhAYBC59M7ML,SOBSWVF12A8C13764E,225933,small,test
10564,10564,Gasta Get Paid,Street Military,10.0,2009,15296.0,Hip-hop,Hip-hop,6zx7T90NMX3Mdjgw1W3G3M,3pamWxczBgR301b8ZIhA1J,SOBSXDR12AB0180DEF,282627,small,test
10569,10569,Out There,Twisted Individual,0.0,2008,2991.0,Electronic/Dance,Electronic/Dance,1yJkKFH5pD56kG4ryEWk2H,2tHTFJBo3c1nsw9Eh1RkwU,SOBSXQX12AB018150F,374306,small,test
10576,10576,Jizzlobber,Faith No More,8.0,2000,728118.0,Metal,Rock,6GbCJZrI318Ybm8mY36Of5,7h532gcQtICa9KnMByG8vx,SOBSYXT12AF72A8203,398667,small,train
10587,10587,A River Could Be Loved,Brightblack Morning Light,17.0,2006,6874.0,Indie,OTHER,3hXQmVUYo3Mppb16f8wFOx,5K7nW8ddZbvFUNPjyNKPd8,SOBTBIQ12A8C13BAD4,243920,small,test
10590,10590,There are some,Fabienne DelSol,7.0,2004,4780.0,Rock,OTHER,7mv15aFhJmcqNEGeiYWWbt,69CeT4lno5kzyf0dmSCuvx,SOBTBNA12AC9071666,121133,small,test
10602,10602,The Tulsa Shuffle (Revisited),The Tractors,11.0,1994,,,,4cORFIWQylRGyJX9lYnqk9,2fwvBbK1JkkzTAkSDBAk96,SOBTDXY12A8C13A4B5,371560,small,test
10612,10612,Heave Ho,Cows,16.0,1992,5265.0,Rock,Rock,5Al98vDcGka3JcJ1WlZYoN,0PYYxrPyidxZVKPLiIcOZf,SOBTFKO12A8C1334D3,127867,small,train
10620,10620,Gringo,Little Feat,12.0,1981,147495.0,Rock,Rock,0ZIwOAzDuGPspzK7yiTc4S,2psE581f6hnekzNMNcHpQV,SOBTGIM12AB018992C,392733,small,train
10627,10627,You Shot Me,Cassette Kids,0.0,2010,,,,3gqd8JFMvQdzK2o9h1944d,1pF7uzymj15qVDfZPbSAYl,SOBTHIY12AB0183EF1,223533,small,train
10635,10635,Hi 5,Elite Force,0.0,2002,3301.0,Hip-hop,OTHER,6ihTqrjBvMSgztCI4BTQCY,5cvtWVE8tM4u4AmBVM0z1j,SOBTIJX12AB018B8EE,388747,small,test
10648,10648,Into a New Dimension,Divinefire,11.0,2006,5895.0,Metal,Metal,1buKzJRsNqt1ZZGitqgFXx,3mI5ryC3vicA9doTTIXxuF,SOBTKFP12AB01886C7,224560,small,train
10651,10651,Puritanically Yours,Parenthetical Girls,0.0,2005,4433.0,Pop,Folk&Accoustic,3AwMKTSUPiXf1ksyOziWAG,31sNDc9p4U0t3XU6U2He6G,SOBTLMX12AF72A021D,133947,small,train
10653,10653,Walking with You,Ben Christophers,0.0,2004,,,,3M3fAhXEYNjqoV9VDjpKpp,2a80qYck419B9mqMjaYSln,SOBTMEI12A8C13F87B,182587,small,train
10660,10660,Air-Hostess,Helena Josefsson,1.0,2007,897.0,Pop,Pop,01o8zdH2NoWSZ4CEsYS44r,7uzKiyCfaaqLAGa6aenHkq,SOBTNKH12A6D4FAB34,224373,small,train
10662,10662,Stick & Move,Christian McBride,9.0,2009,24159.0,Jazz,Jazz,5ACxPOI9gR3l0cyy2dvkHv,1cRPLPGasDqeHcIfAkmOT0,SOBTNMY12AB018724F,487120,small,train
10664,10664,Flesh And Blood,(Hed) P.E.,1.0,2009,76821.0,Metal,Metal,0xIChbcTsuYLueN1oEsX9v,4celL37er1iStWus8ynzan,SOBTNNX12AB0183F1C,258293,small,train
10670,10670,Faltas Tu (feat. Danjah),Advance Patrol,8.0,2009,4331.0,Hip-hop,Hip-hop,3io0EreSuC8AUj98QpFnOk,6BfkB4Uo8OBSuPsTNAaXBz,SOBTOOE12A8C13F6A6,266240,small,train
10671,10671,The White Arcades,Harold Budd,27.0,1988,30414.0,Electronic/Dance,Classical,3uOCouLFR4bVx0XeiQJSbl,3BbMmyVg5D8kA8tAKm5yRE,SOBTOQM12A6D4F7C2A,284427,small,train
10676,10676,Leaving Home - Dapayk Remix,Florian Meindl,0.0,2010,4836.0,Electronic/Dance,Electronic/Dance,3ifSx5yWok1sISs8J89omX,1TMpz1mNgQ1P7dT5R0jZ8R,SOBTPRK12AB0185E48,480960,small,train
10693,10693,Mr. Bad Example - 2008 Remastered Version,Warren Zevon,25.0,1991,123517.0,Country,Rock,3mY9Ii0cL5SQxpOTAm8SHx,1jdSRDNVXWKvp2kW4ESfyc,SOBTRZD12A58A78352,201627,small,train
10694,10694,Joroprog,RC2,0.0,2009,61.0,Rock,,6ji68N24l8hxfRa2obbOxi,02RlBxq987A7iQJbcNoA8n,SOBTSBP12AB018A60F,396600,small,train
10698,10698,Emergency Room,Dr. Know,6.0,1981,8435.0,Punk,Punk,1aKAy6QfmE1qVmCGdHXYIv,56DKSF1EBg5ZGTqYUwBMrL,SOBTSVK12A58A7C71C,51720,small,train
10710,10710,Severe Emotional Distress,Into Eternity,20.0,2006,7840.0,Metal,Metal,2ap0VHaEzqmw4tIMmIV7S6,0fy7Z7GsAlfNtRiun80mNI,SOBTUKC12A67ADAEC8,234907,small,train
10720,10720,It Ain't Funny How We Don't Talk Anymore,You Am I,2.0,2006,25665.0,Rock,Indie,7GvCdRq4iHNQDsGlPWOycw,0qCf1dzq7KGy9lZxPM2Btt,SOBTVYY12A81C2219A,149013,small,train
10721,10721,Zwykla Milosc,Thomas Godoj,2.0,2009,5196.0,Pop,,2qkNvPBcmvCSHdBpteE2yq,2VRPhvIilWp5LvomU7wFig,SOBTWBD12AB0185FD1,228240,small,train
10729,10729,Headkknocker,Foreigner,15.0,2014,996954.0,Rock,Rock,6IRouO5mvvfcyxtPDKMYFN,6ijhSLQEpjo4irlIRMBFqL,SOBTXJE12A6D4FA416,179440,small,train
10731,10731,Matchbook Diaries (Remix),Cecil Otter,13.0,2009,9533.0,Hip-hop,Hip-hop,7iHLprNYoDYWZuCngv3SOY,3qevJzwDrWHkpiUiagjY8v,SOBTXKW12A582A2AF9,198507,small,test
10742,10742,Cringemaker,Walter Becker,12.0,1994,,,,3yf5bmiturJVzQYIK1QbWX,6MAnVURJF79rTyxNela9Cf,SOBTZRJ12A6D4FA726,310729,small,test
10743,10743,Sympathy,Badfinger,12.0,1979,107765.0,Rock,Rock,4pJCawaKSZ40EnxN0YEYw3,6WBpaKpkbpIj53wB8lkqPr,SOBTZSH12A8C133457,268493,small,train
10764,10764,Guilt Trip,Tracy Lawrence,16.0,1994,357092.0,Country,Country,2BQVRw9md4UKcGUrDXABCD,58OXNbpZDhQjWTv51DKpux,SOBUCIY12AC4687AD3,208347,small,train
10770,10770,It Don't Make Sense You Can't Make Peace,Kenny Neal,4.0,2008,6600.0,Blues,Blues,2YNoaobWamjDPop3nk9xMQ,5xixR7ZuAnClHBN3UeFylB,SOBUCXV12AB0180B80,255973,small,train
10773,10773,We Ride,Rye Coalition,2.0,1999,1111.0,Rock,Indie,7gMQ7NALCZcDzenC5NarKM,2kJkZVp7auPMbpYFn216ft,SOBUDII12A8C1331FF,183827,small,train
10778,10778,New York Nights,Recoil,3.0,2000,,,,2FsVA4kCeWeuzhll2D8HtT,0OnajzXOUeh0tLPyudeJrF,SOBUDZZ12A8C13BD82,548067,small,test
10783,10783,Let It Bump,Damage,0.0,2001,2219.0,Pop,,6Pwy6Wat9hp8g83y6gih5g,5vPuK7eXCgSJoAoC0Zu4YJ,SOBUFBR12A8C13FFC7,282600,small,train
10794,10794,And So It Goes,Graham Nash,33.0,1973,74435.0,Folk&Accoustic,Rock,2E6Roj0oQnJIm2BeXwDica,12PhXovGwVbz4XUPc0OV88,SOBUGHL12A58A778CD,288773,small,train
10798,10798,Long Way Home,The Elders,1.0,2000,,,,672MJ8lSAbJox2DEv9w5iP,0tGD1npgQ2JBBPyVAjrdAk,SOBUGNR12A58A7DCF1,259800,small,train
10802,10802,Starpower Outage,Keenhouse,14.0,2008,1537.0,Electronic/Dance,Electronic/Dance,6h7DoaAVxGQu9wbI6SL5Ao,7KkiP0kia0u7yjwqkj5Dnu,SOBUHIH12A8C142441,325267,small,train
10808,10808,Hoisting The Flag (Bonus track),Sondre Lerche,1.0,2005,,,,0Q6X1jqwOVQuclYp2P1bub,5fyGRJenAlf5YdebTL0sJI,SOBUHQI12A6D4F7195,249280,small,train
10819,10819,I Boast No More,Caedmon's Call,19.0,2001,27259.0,OTHER,Rock,0K1BPXwAU1CTd8DNZohopA,0aSUAY25Z6cx7H6k4wRTIY,SOBUJBH12AB0184A34,270373,small,train
10827,10827,A Little Bit More,Jamie Lidell,3.0,2005,56939.0,Funk,Soul,6ASGmWCYupa0CXGtsDdYSI,1XAAWIDRIY1tqsGHxKZJyV,SOBUJZV12AB017ACCB,186693,small,train
10835,10835,The Bomb (These Sounds Fall Into My Mind) - Club Mix,Sunrider,0.0,2015,625.0,Pop,,2Uq0KT5tF4WhgfReJJWQCA,72swkCBFBPvVOeB0m8Jv0n,SOBULNE12AB01851A4,328001,small,test
10840,10840,Prima,Frankie HI-NRG MC,0.0,2003,38837.0,Hip-hop,Hip-hop,15tvxTXbemwnKQq1aRoPpI,0VYIJUZhQnfSmiOjf2tC5H,SOBULTB12A8C13BA29,43573,small,train
10844,10844,Moon Goin' Down,Stefan Grossman,0.0,2012,2910.0,Blues,Blues,0me2CHAdEKm5MTWHemzRk5,441ciBlSUt0STP41Do0dAI,SOBUMQN12A8C13043A,233787,small,train
10847,10847,Grape Juice City,Ratatat,34.0,2010,429920.0,Electronic/Dance,Indie,57dN52uHvrHOxijzpIgu3E,72aBWaiTnk9GHNcuMuZwcJ,SOBUNFR12AB018E599,235707,small,train
10848,10848,Mortming,Cibo Matto,12.0,1999,33416.0,Pop,,2te8VJxgUxcElC8Uq6eJs6,2tKnvPTLHm60jO61qroNjT,SOBUNGI12A81C2085C,189707,small,train
10850,10850,Hotel Lichis,La Cabra Mecanica,14.0,2005,28154.0,OTHER,Folk&Accoustic,1g2kmC27Pg8fcsT3O9ecje,5265x3n6HWFELWXnbDDDn0,SOBUNKU12A8159E9DB,243853,small,train
10854,10854,Mama Cita,Blonde Redhead,11.0,1995,150264.0,Indie,Pop,5isqImG0rLfAgBJSPMEVXF,5TXWJkaq79n6uzaJw6xADf,SOBUNXU12AF729FBFB,201800,small,train
10860,10860,Bloodflower,Alove For Enemies,1.0,2003,1259.0,Rock,,6PIcFzdP8Jes6wLBNzKo3r,1nB9QX6bXvs64NXfmHroum,SOBUOYX12AF72A8A39,172320,small,train
10862,10862,Somos Gitanos,Alabina,10.0,2009,9116.0,Pop,,7w3PQ5symjpCqshjaLvFzA,7MNkOX3LYQC0E8Zu4QheaC,SOBUPDW12A8C1365FD,230360,small,train
10864,10864,Intro,Popa Chubby,2.0,2006,29834.0,Rock,Blues,76EaAz0oJVx8IbnUbDOPmD,1wUNDDeG7C3xV1DWQKTNZc,SOBUPER12AC961879C,55387,small,train
10868,10868,Königin,Staubkind,7.0,2007,12803.0,Pop,Rock,6rHXxGPcQpA9lPMxT8jwPV,4CQmpzfHYSm3PZVLBqglOa,SOBUQDO12AB01842D1,254850,small,train
10875,10875,Sana Vain,Jukka Poika,1.0,2012,106139.0,Pop,Hip-hop,57ZjZU8vSOeP0Q2hbwh8wn,5YwdAb0eNuWu5fvplbCvNm,SOBURCH12AB018A2F8,187571,small,train
10878,10878,Goza,Novalima,1.0,2003,,,,2lN3yllrsFyoobMnKSfzsI,6EaTY61DrzaeTdbX94dZg2,SOBURSM12AB0188366,184147,small,train
10887,10887,Good To Me,Eek-A-Mouse,8.0,1996,105571.0,Reggae,Electronic/Dance,6xqlgBccdlxUh5DeJSx2ho,3DtBMsxwMYO0dPjdO54xAD,SOBUSUG12A58A808FB,218040,small,train
10891,10891,Graven Idol,Primordial,11.0,1998,31214.0,Metal,Metal,0BZr6WHaejNA63uhZZZZek,6u2b37D7O1PE1407Eg5RzL,SOBUTKK12AB017CEA8,485000,small,train
10892,10892,Coasas Del Ayer,Los Cadetes De Linares,8.0,2016,512202.0,Folk&Accoustic,Latin,1iIxNEvPPmdFIIP0tdpw6G,2z9zgXXQAHtyUhFNjDndmp,SOBUTRD12AB0189DEE,177080,small,test
10898,10898,Tulsa County - Single Version,Son Volt,14.0,2005,38300.0,Country,Rock,7AhDVqsNA5q46WKsRPXvoe,7sO5I9xrKG8cJCuScHUbkF,SOBUVEH12A8C13C5ED,173747,small,train
10902,10902,Shackels of steel,Neikka RPM,0.0,2006,,,,4TKdKriHYTcXcLTLcTRPaf,0RLeXkUyFVnwqi6KWo1Anm,SOBUVJZ12AB017FECB,213453,small,train
10916,10916,end transmission,Negative Format,0.0,2002,966.0,Pop,,6jNVws2YAM5hRBJ7yZDg5Q,1afH77YkGWPtofelek8CM3,SOBUXKD12AB017EF5A,112640,small,test
10917,10917,A Forest,Bat For Lashes,14.0,2014,235994.0,Electronic/Dance,Pop,6l77PmL5iuEEcYjGl8K6s7,3ffHiBLhwjBe2cyyUZk6n4,SOBUXNB12AB0182BF3,201000,small,train
10918,10918,Jaan,B21,18.0,2002,3509.0,Folk&Accoustic,Country,3kkDz3mNRyKmqhnmztVthL,1Dq0Lzf4zLKq8e26TiOwfT,SOBUXOF12A58A7E299,258280,small,train
10922,10922,Reagan,Margaret Cho,6.0,2005,11137.0,OTHER,OTHER,7jO2GajJA9YuNIZTb1Z4ij,2KrV6R81wxdB6x0bkwDRUG,SOBUYAH12AB017CD9E,79720,small,test
10923,10923,Venetian Blue,Shawn Colvin,4.0,2006,53379.0,Folk&Accoustic,Folk&Accoustic,0K7VN4aHxHcEb7PqkfoIVA,3eyWbP1oaYgp3oYmF3VMnt,SOBUYEF12A6D4F798A,225507,small,train
10924,10924,3AM,Silicone Soul,0.0,2007,,,,6VPQvrpzt328DmG3dmLbhE,7F8xquxlfUQbl1lL63DYOH,SOBUYJT12A6D2282D2,320787,small,train
10926,10926,Sleep Deprivation 2,The Black Dog,13.0,2010,18996.0,Electronic/Dance,Electronic/Dance,7qdsk0UXx2jCX7jbp6rxeq,14JF8KEjLOEAJPSUsUGdzm,SOBUYMB12AB018EA62,386680,small,train
10937,10937,Wasp's Nest,Ray Wylie Hubbard,11.0,2010,39640.0,Country,OTHER,4gQ8biCMcMrOuBdJx639Q0,7DlwkswUq1KddZqd6dy0tC,SOBVAMK12AB018E063,230960,small,test
10942,10942,Legal We Legal,Half Pint,4.0,2008,20829.0,Reggae,Electronic/Dance,0tGZBRO4tZjpUOZcD7tMeS,7CZVUJwjtcpKkw6yFGUG7U,SOBVAVE12A6D4FC273,242227,small,train
10945,10945,Ghosts of Things to Come,Clint Mansell,28.0,2000,89396.0,Folk&Accoustic,Electronic/Dance,01xiB0IlXMXy3wrrotgDnU,7Jkv05qDgXZynnNaYcxY5W,SOBVBBT12A6701BFDE,93533,small,train
10947,10947,Waddlin' Around,BBQ,6.0,2005,1611.0,Pop,Blues,20WUJePKPT9WWh8Cp1h0xG,0Yjtk14usG82jQmmX7SyeI,SOBVBIY12AB018A24B,194973,small,test
10954,10954,Calamity man,Batmobile,21.0,1988,16418.0,Punk,Rock,7qkq2G92f2yMJVejh6NBEJ,7KOJg4C1DjxJH5PM4waUSL,SOBVCEF12AB017B2E8,217893,small,train
10958,10958,Devolución 0,O'Funk'illo,11.0,2003,20598.0,Punk,,3GaVCQ4OFLD0BdrXoCKKh8,2u2kjtOoFKaXK8VpAGD34k,SOBVCQP12A58A7C03F,225560,small,train
10963,10963,Loca,Carlos Chaouen (F),8.0,1998,,,,7Bg0C3IXoPyISFXQg7Ryla,7AMSbh4nr5Vh4B46kgnZnd,SOBVDDL12A6D4F643C,235800,small,train
10965,10965,Outskirts of Eden,Spetsnaz,1.0,2003,4104.0,Electronic/Dance,Electronic/Dance,6rGKVeLdDQmfI6WfS7A2Vg,2iaqZoORI6n9YjgdyltABy,SOBVDNJ12AB01872B0,162187,small,train
10967,10967,In The Bleak Mid-Winter,Shawn Colvin,12.0,2010,53379.0,Folk&Accoustic,Folk&Accoustic,0K7VN4aHxHcEb7PqkfoIVA,23iBP87KNT1gnMS75Y5PIc,SOBVDUS12AB0184483,241080,small,train
10968,10968,Hill Sighed,Emancipator,33.0,2010,223547.0,Electronic/Dance,Jazz,6HCnsY0Rxi3cg53xreoAIm,1KHKPYKo4h8btHa8u3wjEB,SOBVDXZ12AB0185EAD,216067,small,train
10969,10969,James,The Mantles,3.0,2009,,,,73IpVw0OL0k4tw1xhaZcCE,0YKhsXHO1oJOBbEE0Fguwi,SOBVEDK12AB0182800,125027,small,train
10971,10971,Mind of a Sick Nigga,Spice 1,26.0,1995,121202.0,Funk,Hip-hop,4TqmaFJYM8SvuhrunxpmT3,0fKmCclYqY6ReN1mzrQYYo,SOBVEST12A58A7EA2F,299760,small,test
10977,10977,Entre les tombes,Jil Caplan,1.0,1998,1839.0,Pop,,0w8MI4otAzgRlwQ5hDeCEt,0ACd2RvPlYmmDruirkF2IG,SOBVFQV12A8C138DA1,245093,small,test
10987,10987,Don't Go Near the Water,Wild Cherry,24.0,1976,62185.0,Funk,,4apX9tIeHb85yPyy4F6FJG,27ompw8zlrCkWMacS21ysX,SOBVGWK12A8C135237,196000,small,train
10993,10993,Papa Doc,Thee Headcoats,1.0,1996,7266.0,Pop,Rock,69C0pRNo5qCmYlKS9Lctfe,1Gb34UQqC82XIwviDDZAjC,SOBVHIN12AC9609FE8,159653,small,test
11006,11006,Colour My World,Westlife,18.0,2005,885060.0,Pop,Pop,5Z1CCuBsyhEHngq3U5IraY,5ugoRIIaimU0HVI5mNZkCY,SOBVJPK12A8AE46266,235627,small,train
11007,11007,Máscara,Romulo Fróes,0.0,2007,2842.0,Indie,Pop,30kRBDfEZayOrfaYBQIYsO,1WfMIALCyrkdBHN7XVpwHD,SOBVJUJ12AB018487D,193333,small,train
11008,11008,Ezekiel (The Visionary),For Today,25.0,2009,120051.0,Rock,Metal,3xvHWAD1Bz6vvVmVMPpZJs,6acKJsfBzgZS0Iv6rQkLnC,SOBVKAS12AF72A5F02,247133,small,train
11016,11016,No Way Out (Intro),Diddy,23.0,1997,674895.0,Pop,Hip-hop,59wfkuBoNyhDMQGCljbUbA,4OGaOZUHLhSeiicZB909aL,SOBVKXL12A6701C52F,82200,small,test
11019,11019,Hold On - Spaceman Remix,22-20s,1.0,2005,9554.0,Rock,,3I3zGmpilE7YAI6DNoAxPs,724OVdHMFAKwOyg9wgBTvR,SOBVLEX12A6701F68A,378504,small,train
11021,11021,Uno di noi (One Of Us),Eugenio Finardi,1.0,2001,23290.0,Pop,Pop,4G7VHqcVjuXBTVsTkAfhZZ,3dj2yRv6a4Sw1s0QyRSZuu,SOBVLHR12A6BD566FC,248493,small,train
11023,11023,Vale Mierda,Duende,10.0,2005,10773.0,Hip-hop,Hip-hop,6RqzIj3qOKsNemp4GZMDH9,7ifQyLrMoWWRIW2RjK23Y3,SOBVLPF12AAF3B3FEA,215960,small,train
11025,11025,Sister Darkness,Doro,4.0,2013,67116.0,Metal,Rock,5GLeyUhj8B8f5pJxqZllKl,4hURRX1UwOICSaCe9Ck6gp,SOBVMNA12AB017D44E,285600,small,train
11026,11026,Star Bodies,The New Pornographers,19.0,2005,112324.0,Rock,Indie,4mO4aGO6u29UyR6XLZR9XW,6XB9AS3mCR2JIYbXQoKT3w,SOBVMSA12A8C13C546,247453,small,train
11031,11031,Snail Shell,They Might Be Giants,20.0,1994,155931.0,Rock,OTHER,6zB02lwP6L6ZH32nggQiJT,3RJRux8ovuqb2KBBJEOQqj,SOBVNYU12B0B809366,200720,small,test
11033,11033,Midnight,Jimi Hendrix,24.0,1997,2833236.0,Rock,Rock,776Uo845nYHJpNaStv1Ds4,7wo5CoLC07ZI8fiDNb712a,SOBVOIF12A67021B3F,332827,small,train
11035,11035,Spiritual - Distant Music Dub Mix,Reel People,11.0,2001,8017.0,Jazz,Electronic/Dance,7JCiEoZpn0yghisiVNvl4X,1s5bhYiktLCunvyCBpk9u5,SOBVOSE12AB0182A58,423193,small,train
